username,match,date,unixdate
SgtPepperjack,83,2012-11-16 19:16:10 -0500,1353111370
ShanMcolorado,72,2012-11-16 19:16:20 -0500,1353111380
djlewi07,74,2012-11-16 19:16:29 -0500,1353111389
heyheynownownow,76,2012-11-16 19:16:39 -0500,1353111399
beckxx,88,2012-11-16 19:16:48 -0500,1353111408
Madmagzz,92,2012-11-16 19:16:58 -0500,1353111418
queendouche,85,2012-11-16 19:17:07 -0500,1353111427
mwildhack,94,2012-11-16 19:17:17 -0500,1353111437
ElianaRampage,92,2012-11-16 19:17:27 -0500,1353111447
BlondeAbroad,91,2012-11-16 19:17:36 -0500,1353111456
TxakolinaRose,90,2012-11-16 19:17:46 -0500,1353111466
Mizzmozzarella,86,2012-11-16 19:17:55 -0500,1353111475
hurlygirl2095,94,2012-11-16 19:18:05 -0500,1353111485
gypsyonfire,90,2012-11-16 19:18:15 -0500,1353111495
allierosie,91,2012-11-16 19:18:24 -0500,1353111504
Alexp7,78,2012-11-16 19:18:34 -0500,1353111514
sufficeittosay,94,2012-11-16 19:18:43 -0500,1353111523
QuantumJennyG,87,2012-11-16 19:18:53 -0500,1353111533
bridgetph,92,2012-11-16 19:19:02 -0500,1353111542
cricketasaurus,93,2012-11-16 19:19:12 -0500,1353111552
BridgeChick,90,2012-11-16 19:19:21 -0500,1353111561
MoxyinaBox,93,2012-11-16 19:19:31 -0500,1353111571
yildizjar,90,2012-11-16 19:19:40 -0500,1353111580
Kallie_Starmist,79,2012-11-16 19:19:50 -0500,1353111590
luccasaurus,90,2012-11-16 19:20:00 -0500,1353111600
hg11,95,2012-11-16 19:20:09 -0500,1353111609
Laraaaa27,84,2012-11-16 19:20:19 -0500,1353111619
Fructose7,94,2012-11-16 19:20:28 -0500,1353111628
coldslivers,85,2012-11-16 19:20:38 -0500,1353111638
lp1989,76,2012-11-16 19:20:47 -0500,1353111647
jas2525,93,2012-11-16 19:20:57 -0500,1353111657
gogo-momo,83,2012-11-16 19:21:06 -0500,1353111666
mikiarose,87,2012-11-16 19:21:16 -0500,1353111676
anastasiathecat,92,2012-11-16 19:21:25 -0500,1353111685
kiehmie,88,2012-11-16 19:21:35 -0500,1353111695
climbersteph,79,2012-11-16 19:21:44 -0500,1353111704
faitdecompli,95,2012-11-16 19:21:54 -0500,1353111714
boondockst11,84,2012-11-16 19:22:03 -0500,1353111723
Heyokcupidd,92,2012-11-16 19:22:13 -0500,1353111733
KateyO13,83,2012-11-16 19:22:22 -0500,1353111742
ragdawl81,93,2012-11-16 19:22:32 -0500,1353111752
kellycool4u,86,2012-11-16 19:22:41 -0500,1353111761
lenteherfst,87,2012-11-16 19:22:51 -0500,1353111771
Francie__Nolan,92,2012-11-16 19:23:00 -0500,1353111780
Mikey_Jace,75,2012-11-16 19:23:10 -0500,1353111790
madmcl,86,2012-11-16 19:23:20 -0500,1353111800
StarStruck289,89,2012-11-16 19:23:29 -0500,1353111809
veryytrulyyours,84,2012-11-16 19:23:39 -0500,1353111819
LexiMaus,91,2012-11-16 19:23:48 -0500,1353111828
rsaul10,89,2012-11-16 19:23:57 -0500,1353111837
wwwtrvler,92,2012-11-16 19:24:08 -0500,1353111848
klc6,95,2012-11-16 19:24:18 -0500,1353111858
kmearly,79,2012-11-16 19:24:27 -0500,1353111867
rockandrye,93,2012-11-16 19:24:36 -0500,1353111876
Milquetoast3000,80,2012-11-16 19:24:46 -0500,1353111886
StellaBecks,80,2012-11-16 19:24:55 -0500,1353111895
coffeeoreo86,82,2012-11-16 19:25:05 -0500,1353111905
Havens88,92,2012-11-16 19:25:14 -0500,1353111914
rotkaeppchen88,89,2012-11-16 19:25:24 -0500,1353111924
demonsaltshaker,96,2012-11-16 19:25:34 -0500,1353111934
CaseA,87,2012-11-16 19:25:43 -0500,1353111943
knoiva,88,2012-11-16 19:25:52 -0500,1353111952
starsinator,96,2012-11-16 19:26:02 -0500,1353111962
elizabethak16,89,2012-11-16 19:26:11 -0500,1353111971
melissakaitlyn,78,2012-11-16 19:26:21 -0500,1353111981
MoxyinaBox,93,2012-11-16 19:26:30 -0500,1353111990
jls686,92,2012-11-16 19:26:40 -0500,1353112000
OneFineBelle,92,2012-11-16 19:26:49 -0500,1353112009
cradlegin,94,2012-11-16 19:26:59 -0500,1353112019
melissab219,88,2012-11-16 19:27:08 -0500,1353112028
dorisey1016,83,2012-11-16 19:27:18 -0500,1353112038
sirensong63,87,2012-11-16 19:27:27 -0500,1353112047
3two1contact,93,2012-11-16 19:27:37 -0500,1353112057
nikkipags,68,2012-11-16 19:27:46 -0500,1353112066
lyndsor_torte,87,2012-11-16 19:27:56 -0500,1353112076
yambarukuina,88,2012-11-16 19:28:05 -0500,1353112085
theEisnotsilent,91,2012-11-16 19:28:15 -0500,1353112095
ssleevia,97,2012-11-16 19:28:24 -0500,1353112104
ssleevia,97,2012-11-16 19:28:34 -0500,1353112114
Adigrego,80,2012-11-16 19:28:43 -0500,1353112123
jaslate8,93,2012-11-16 19:28:53 -0500,1353112133
jessmakesthings,92,2012-11-16 19:29:02 -0500,1353112142
SanchoPanza18,91,2012-11-16 19:29:11 -0500,1353112151
bitchbangz,92,2012-11-16 19:29:21 -0500,1353112161
Mollybirds,93,2012-11-16 19:29:31 -0500,1353112171
LydiRuth,84,2012-11-16 19:29:41 -0500,1353112181
boondockst11,84,2012-11-16 19:29:50 -0500,1353112190
Onetraveler89,92,2012-11-16 19:30:00 -0500,1353112200
hawkwerd,81,2012-11-16 19:30:09 -0500,1353112209
OverlordZil,79,2012-11-16 19:30:19 -0500,1353112219
creepybitch,89,2012-11-16 19:30:28 -0500,1353112228
x7jessica7x,88,2012-11-16 19:30:38 -0500,1353112238
commodorewoman,84,2012-11-16 19:30:47 -0500,1353112247
swankocean,87,2012-11-16 19:30:57 -0500,1353112257
Coffeelady03,89,2012-11-16 19:31:06 -0500,1353112266
__Barbara__,90,2012-11-16 19:31:16 -0500,1353112276
nataloople,92,2012-11-16 19:31:25 -0500,1353112285
TeaWithCocoa,75,2012-11-16 19:31:35 -0500,1353112295
albiquirky,93,2012-11-16 19:31:44 -0500,1353112304
EF0430,81,2012-11-16 19:31:54 -0500,1353112314
unclechahlie,86,2012-11-16 19:32:03 -0500,1353112323
ForeignWindow,96,2012-11-16 19:32:13 -0500,1353112333
Viridian7,90,2012-11-16 19:32:22 -0500,1353112342
SummerKitten69,72,2012-11-16 19:32:32 -0500,1353112352
jetergirl123,94,2012-11-16 19:32:42 -0500,1353112362
aintsotough,84,2012-11-16 19:32:51 -0500,1353112371
mwildhack,94,2012-11-16 19:33:00 -0500,1353112380
--Roxy--,90,2012-11-16 19:33:10 -0500,1353112390
stateofheart,80,2012-11-16 19:33:19 -0500,1353112399
sarniczue,91,2012-11-16 19:33:29 -0500,1353112409
JasmFlo,95,2012-11-16 19:33:38 -0500,1353112418
mayoora,94,2012-11-16 19:33:48 -0500,1353112428
madeleine_9,86,2012-11-16 19:33:58 -0500,1353112438
LaDaria,94,2012-11-16 19:34:07 -0500,1353112447
Lindsors_,91,2012-11-16 19:34:17 -0500,1353112457
ErinMur,91,2012-11-16 19:34:26 -0500,1353112466
aligrrr,82,2012-11-16 19:34:36 -0500,1353112476
smchap,95,2012-11-16 19:34:45 -0500,1353112485
melissam123,70,2012-11-16 19:34:55 -0500,1353112495
glitterandbrains,87,2012-11-16 19:35:04 -0500,1353112504
shout_it_out,94,2012-11-16 19:35:13 -0500,1353112513
MarlahhSinger,89,2012-11-16 19:35:23 -0500,1353112523
Annabelle27,91,2012-11-16 19:35:33 -0500,1353112533
Lindsay802,81,2012-11-16 19:35:42 -0500,1353112542
llama666_taco,90,2012-11-16 19:35:52 -0500,1353112552
BreetahBreet,86,2012-11-16 19:36:01 -0500,1353112561
just_urs,90,2012-11-16 19:36:11 -0500,1353112571
slok73,87,2012-11-16 19:36:20 -0500,1353112580
Lindseymh,95,2012-11-16 19:36:29 -0500,1353112589
Voudy,93,2012-11-16 19:36:39 -0500,1353112599
L_Scorcho_,91,2012-11-16 19:36:49 -0500,1353112609
clee71184,79,2012-11-16 19:36:58 -0500,1353112618
gypsytomcrow,90,2012-11-16 19:37:08 -0500,1353112628
knabino,84,2012-11-16 19:37:17 -0500,1353112637
rideau01,93,2012-11-16 19:37:27 -0500,1353112647
LizMcBoston,91,2012-11-16 19:37:36 -0500,1353112656
apriori10,82,2012-11-16 19:37:46 -0500,1353112666
nancyisstellar,85,2012-11-16 19:37:55 -0500,1353112675
katiekatiee,91,2012-11-16 19:38:06 -0500,1353112686
charles_eames,95,2012-11-16 19:38:15 -0500,1353112695
theEisnotsilent,91,2012-11-16 19:38:25 -0500,1353112705
mrsfridaynext,92,2012-11-16 19:38:34 -0500,1353112714
eta_,92,2012-11-16 19:38:44 -0500,1353112724
iliketacosyea,88,2012-11-16 19:38:53 -0500,1353112733
keila_son,92,2012-11-16 19:39:03 -0500,1353112743
kunxbunn,88,2012-11-16 19:39:12 -0500,1353112752
jujukoo,81,2012-11-16 19:39:23 -0500,1353112763
pepperdoll,81,2012-11-16 19:39:32 -0500,1353112772
aml8604,89,2012-11-16 19:39:42 -0500,1353112782
elpugh,88,2012-11-16 19:39:51 -0500,1353112791
emsayshey,94,2012-11-16 19:40:01 -0500,1353112801
bummyblackgirl,92,2012-11-16 19:40:10 -0500,1353112810
lizardaroo,84,2012-11-16 19:40:20 -0500,1353112820
larahsevy,91,2012-11-16 19:40:29 -0500,1353112829
macsayswoah,90,2012-11-16 19:40:40 -0500,1353112840
mmadz,93,2012-11-16 19:40:49 -0500,1353112849
Killumineight,91,2012-11-16 19:40:59 -0500,1353112859
lolocaustinator,85,2012-11-16 19:41:08 -0500,1353112868
Onetraveler89,92,2012-11-16 19:41:18 -0500,1353112878
kamalita3,92,2012-11-16 19:41:27 -0500,1353112887
Awhitneyfeld,91,2012-11-16 19:41:37 -0500,1353112897
Nietzsche_fan,78,2012-11-16 19:41:46 -0500,1353112906
tjadeb,88,2012-11-16 19:41:55 -0500,1353112915
handsandknees,92,2012-11-16 19:42:05 -0500,1353112925
ElectricLightz,90,2012-11-16 19:42:15 -0500,1353112935
newebee,91,2012-11-16 19:42:24 -0500,1353112944
Bromobenzene,85,2012-11-16 19:42:33 -0500,1353112953
thingsnotsaid,93,2012-11-16 19:42:43 -0500,1353112963
ignition_remix,91,2012-11-16 19:42:53 -0500,1353112973
WiseAsSarah,95,2012-11-16 19:43:02 -0500,1353112982
stepanska,95,2012-11-16 19:43:12 -0500,1353112992
marissavera,80,2012-11-16 19:43:22 -0500,1353113002
clementinesz,88,2012-11-16 19:43:32 -0500,1353113012
CourtRoy,94,2012-11-16 19:43:42 -0500,1353113022
ltho23,90,2012-11-16 19:43:51 -0500,1353113031
Orbital_Laika,96,2012-11-16 19:44:01 -0500,1353113041
chacha01928,91,2012-11-16 19:44:10 -0500,1353113050
justacreepa,89,2012-11-16 19:44:20 -0500,1353113060
orangespears,85,2012-11-16 19:44:30 -0500,1353113070
LRvintagegirl,83,2012-11-16 19:44:40 -0500,1353113080
Sbirdy16,72,2012-11-16 19:44:50 -0500,1353113090
whitneyinator,90,2012-11-16 19:44:59 -0500,1353113099
pepperdoll,81,2012-11-16 19:45:09 -0500,1353113109
daybreak_,84,2012-11-16 19:45:18 -0500,1353113118
Maddie_-,75,2012-11-16 19:45:28 -0500,1353113128
slivs,91,2012-11-16 19:45:37 -0500,1353113137
OkBananas,90,2012-11-16 19:45:47 -0500,1353113147
kme7151,88,2012-11-16 19:45:57 -0500,1353113157
ClairGris,89,2012-11-16 19:46:06 -0500,1353113166
KaterinaY,88,2012-11-16 19:46:15 -0500,1353113175
Alexa103,82,2012-11-16 19:46:25 -0500,1353113185
justjenx,85,2012-11-16 19:46:34 -0500,1353113194
raineye,91,2012-11-16 19:46:44 -0500,1353113204
J_LaBeija,92,2012-11-16 19:46:53 -0500,1353113213
itsmad3line,80,2012-11-16 19:47:03 -0500,1353113223
anastasiathecat,92,2012-11-16 19:47:12 -0500,1353113232
Pizza_Demon,87,2012-11-16 19:47:22 -0500,1353113242
aligrrr,82,2012-11-16 19:47:31 -0500,1353113251
ElectricLightz,90,2012-11-16 19:47:41 -0500,1353113261
lloha,83,2012-11-16 19:47:50 -0500,1353113270
CopperTopper,87,2012-11-16 19:48:00 -0500,1353113280
Penguintacos,81,2012-11-16 19:48:10 -0500,1353113290
valuhree,95,2012-11-16 19:48:19 -0500,1353113299
word_wanderer,95,2012-11-16 19:48:29 -0500,1353113309
coopers12,78,2012-11-16 19:48:39 -0500,1353113319
insrtwittyremrk,94,2012-11-16 19:48:49 -0500,1353113329
brightyelloww,81,2012-11-16 19:48:58 -0500,1353113338
Aimee1012,93,2012-11-16 19:49:08 -0500,1353113348
I_am_kara_lynn,90,2012-11-16 19:49:17 -0500,1353113357
Stephington,95,2012-11-16 19:49:27 -0500,1353113367
mollym115,93,2012-11-16 19:49:36 -0500,1353113376
Opal_Eyes_,85,2012-11-16 19:49:46 -0500,1353113386
kgluz,94,2012-11-16 19:49:56 -0500,1353113396
Jcwelch,88,2012-11-16 19:50:06 -0500,1353113406
Missy1019,85,2012-11-16 19:50:15 -0500,1353113415
BlondeAbroad,91,2012-11-16 19:50:24 -0500,1353113424
ssleevia,97,2012-11-16 19:50:34 -0500,1353113434
JuliaRea286,92,2012-11-16 19:50:43 -0500,1353113443
littleloboston,87,2012-11-16 19:50:53 -0500,1353113453
shout_it_out,94,2012-11-16 19:51:03 -0500,1353113463
miths8,94,2012-11-16 19:51:13 -0500,1353113473
jmlipps,80,2012-11-16 19:51:22 -0500,1353113482
annaep,86,2012-11-16 19:51:32 -0500,1353113492
emzz517,83,2012-11-16 19:51:41 -0500,1353113501
Letar,91,2012-11-16 19:51:51 -0500,1353113511
smellyc4t,91,2012-11-16 19:52:01 -0500,1353113521
dontpetyet,95,2012-11-16 19:52:10 -0500,1353113530
Hdcjdndbs,64,2012-11-16 19:52:20 -0500,1353113540
demonsaltshaker,96,2012-11-16 19:52:30 -0500,1353113550
Cait350,91,2012-11-16 19:52:40 -0500,1353113560
Suzypersian,88,2012-11-16 19:52:49 -0500,1353113569
noneedtknw,83,2012-11-16 19:52:59 -0500,1353113579
-lightswitch-,94,2012-11-16 19:53:08 -0500,1353113588
OhLordylordy,90,2012-11-16 19:53:18 -0500,1353113598
youropenpalm,87,2012-11-16 19:53:28 -0500,1353113608
iwillruinyou,67,2012-11-16 19:53:37 -0500,1353113617
mrs_chainsaw,96,2012-11-16 19:53:47 -0500,1353113627
exopotamie,89,2012-11-16 19:53:57 -0500,1353113637
retrowench,86,2012-11-16 19:54:06 -0500,1353113646
Glenans76,91,2012-11-16 19:54:16 -0500,1353113656
4iy0,86,2012-11-16 19:54:25 -0500,1353113665
gingercarrots,81,2012-11-16 19:54:34 -0500,1353113674
insanityangel,92,2012-11-16 19:54:44 -0500,1353113684
la_zawa,93,2012-11-16 19:54:53 -0500,1353113693
amelia__pond,96,2012-11-16 19:55:03 -0500,1353113703
too_much_fro_yo,87,2012-11-16 19:55:13 -0500,1353113713
jeveux17,90,2012-11-16 19:55:22 -0500,1353113722
thebitters,88,2012-11-16 19:55:32 -0500,1353113732
allston5,75,2012-11-16 19:55:41 -0500,1353113741
california_sol1,84,2012-11-16 19:55:51 -0500,1353113751
mrsfridaynext,92,2012-11-16 19:56:00 -0500,1353113760
untrachel,92,2012-11-16 19:56:10 -0500,1353113770
schatziscarboro,75,2012-11-16 19:56:19 -0500,1353113779
jessicadlr,74,2012-11-16 19:56:30 -0500,1353113790
jaslate8,93,2012-11-16 19:56:39 -0500,1353113799
leahk9,90,2012-11-16 19:56:49 -0500,1353113809
dorothypop,77,2012-11-16 19:56:58 -0500,1353113818
dorothypop,77,2012-11-16 19:57:08 -0500,1353113828
Voudy,93,2012-11-16 19:57:17 -0500,1353113837
VerboseSmithy,77,2012-11-16 19:57:27 -0500,1353113847
VerboseSmithy,77,2012-11-16 19:57:36 -0500,1353113856
Iveagh1251,84,2012-11-16 19:57:45 -0500,1353113865
star_wars_4eva,95,2012-11-16 19:57:55 -0500,1353113875
gina_gizella,77,2012-11-16 19:58:05 -0500,1353113885
ladyinred137,91,2012-11-16 19:58:14 -0500,1353113894
StartswithQ,83,2012-11-16 19:58:24 -0500,1353113904
Blueyes8380,84,2012-11-16 19:58:34 -0500,1353113914
toesinthetide,83,2012-11-16 19:58:43 -0500,1353113923
Jenmacd,91,2012-11-16 19:58:53 -0500,1353113933
ms_wiley,90,2012-11-16 19:59:02 -0500,1353113942
sjj22,90,2012-11-16 19:59:12 -0500,1353113952
fox-confessor,81,2012-11-16 19:59:22 -0500,1353113962
dressyinthecity,82,2012-11-16 19:59:31 -0500,1353113971
MoxyinaBox,93,2012-11-16 19:59:41 -0500,1353113981
waywardnomad,92,2012-11-16 19:59:50 -0500,1353113990
brookelby,85,2012-11-16 20:00:00 -0500,1353114000
LaughterIsFree,90,2012-11-16 20:00:09 -0500,1353114009
mkap5,88,2012-11-16 20:00:18 -0500,1353114018
Curls4Dayz,91,2012-11-16 20:00:28 -0500,1353114028
SamEilish,83,2012-11-16 20:00:38 -0500,1353114038
aedyth,82,2012-11-16 20:00:48 -0500,1353114048
blahblahology,93,2012-11-16 20:00:57 -0500,1353114057
too_much_fro_yo,87,2012-11-16 20:01:06 -0500,1353114066
one1one1one1,90,2012-11-16 20:01:16 -0500,1353114076
leahk9,90,2012-11-16 20:01:26 -0500,1353114086
queendouche,85,2012-11-16 20:01:35 -0500,1353114095
foureyes26,76,2012-11-16 20:01:44 -0500,1353114104
cradlegin,94,2012-11-16 20:01:55 -0500,1353114115
latinaondaloose,82,2012-11-16 20:02:04 -0500,1353114124
Dinosaurees,88,2012-11-16 20:02:14 -0500,1353114134
slivs,91,2012-11-16 20:02:23 -0500,1353114143
impermeabile,86,2012-11-16 20:02:33 -0500,1353114153
noclue4aname,85,2012-11-16 20:02:43 -0500,1353114163
charles_eames,95,2012-11-16 20:02:52 -0500,1353114172
raspberriesgrow,92,2012-11-16 20:03:02 -0500,1353114182
Nubbin11,94,2012-11-16 20:03:12 -0500,1353114192
spamba,83,2012-11-16 20:03:22 -0500,1353114202
xine3656,86,2012-11-16 20:03:31 -0500,1353114211
epin30,95,2012-11-16 20:03:41 -0500,1353114221
blueblueblue345,95,2012-11-16 20:03:50 -0500,1353114230
marmar2319,87,2012-11-16 20:04:00 -0500,1353114240
Kayla3361,93,2012-11-16 20:04:10 -0500,1353114250
pitasaur,84,2012-11-16 20:04:19 -0500,1353114259
ladyinred137,91,2012-11-16 20:04:29 -0500,1353114269
ohmyskoobydoo,95,2012-11-16 20:04:38 -0500,1353114278
Messawise,90,2012-11-16 20:04:48 -0500,1353114288
Phosphorelated,84,2012-11-16 20:04:57 -0500,1353114297
Pizza_Demon,87,2012-11-16 20:05:07 -0500,1353114307
Emi_Blake,84,2012-11-16 20:05:16 -0500,1353114316
courtcourty,75,2012-11-16 20:05:26 -0500,1353114326
faitdecompli,95,2012-11-16 20:05:35 -0500,1353114335
harriethh,82,2012-11-16 20:05:45 -0500,1353114345
emsayshey,94,2012-11-16 20:05:54 -0500,1353114354
Etibkrahs,88,2012-11-16 20:06:04 -0500,1353114364
yoyouyue,88,2012-11-16 20:06:14 -0500,1353114374
ggllffp,94,2012-11-16 20:06:24 -0500,1353114384
JeanieToo,92,2012-11-16 20:06:33 -0500,1353114393
sufficeittosay,94,2012-11-16 20:06:43 -0500,1353114403
Amanda_LL,85,2012-11-16 20:06:53 -0500,1353114413
lightwithlight,83,2012-11-16 20:07:02 -0500,1353114422
Gypseaa,94,2012-11-16 20:07:12 -0500,1353114432
valuhree,95,2012-11-16 20:07:21 -0500,1353114441
deeawnah9,87,2012-11-16 20:07:31 -0500,1353114451
Killumineight,91,2012-11-16 20:07:41 -0500,1353114461
KayleighMill,96,2012-11-16 20:07:50 -0500,1353114470
SprialOcean,95,2012-11-16 20:08:00 -0500,1353114480
Orbital_Laika,96,2012-11-16 20:08:09 -0500,1353114489
krismissmazz,78,2012-11-16 20:08:19 -0500,1353114499
foureyedfuried,95,2012-11-16 20:08:28 -0500,1353114508
annaep,86,2012-11-16 20:08:38 -0500,1353114518
miranda_tempest,82,2012-11-16 20:08:47 -0500,1353114527
lindsay_weir_,88,2012-11-16 20:08:58 -0500,1353114538
liketothelark,92,2012-11-16 20:09:07 -0500,1353114547
KaterinaY,88,2012-11-16 20:09:16 -0500,1353114556
ilikedejavous,71,2012-11-16 20:09:26 -0500,1353114566
Sartorialista90,77,2012-11-16 20:09:35 -0500,1353114575
hannah_29,82,2012-11-16 20:09:45 -0500,1353114585
Meag603,82,2012-11-16 20:09:54 -0500,1353114594
cakesalad,92,2012-11-16 20:10:04 -0500,1353114604
demonsaltshaker,96,2012-11-16 20:10:13 -0500,1353114613
fishtacotron,96,2012-11-16 20:10:23 -0500,1353114623
Rand_Fan,92,2012-11-16 20:10:33 -0500,1353114633
pantherdash,92,2012-11-16 20:10:42 -0500,1353114642
sjj22,90,2012-11-16 20:10:52 -0500,1353114652
tricia08,84,2012-11-16 20:11:01 -0500,1353114661
zyrannasaurus,83,2012-11-16 20:11:11 -0500,1353114671
KayleighMill,96,2012-11-16 20:11:20 -0500,1353114680
random_rules_,90,2012-11-16 20:11:30 -0500,1353114690
NerdyBirdy12,93,2012-11-16 20:11:40 -0500,1353114700
in_translation,94,2012-11-16 20:11:49 -0500,1353114709
poison_4u,80,2012-11-16 20:11:59 -0500,1353114719
CourtRoy,94,2012-11-16 20:12:08 -0500,1353114728
anastasiathecat,92,2012-11-16 20:12:18 -0500,1353114738
BrightonLo,88,2012-11-16 20:12:27 -0500,1353114747
jemimatia,92,2012-11-16 20:12:37 -0500,1353114757
owlymay,92,2012-11-16 20:12:46 -0500,1353114766
fiona730,88,2012-11-16 20:12:56 -0500,1353114776
jilly1019,85,2012-11-16 20:13:05 -0500,1353114785
kaybuxton,85,2012-11-16 20:13:15 -0500,1353114795
MarlahhSinger,89,2012-11-16 20:13:24 -0500,1353114804
runninglam,91,2012-11-16 20:13:34 -0500,1353114814
M_M_Shelle,91,2012-11-16 20:13:43 -0500,1353114823
elpparine,87,2012-11-16 20:13:53 -0500,1353114833
rachafter,84,2012-11-16 20:14:02 -0500,1353114842
twolfgan,88,2012-11-16 20:14:12 -0500,1353114852
Itzcuintli,94,2012-11-16 20:14:21 -0500,1353114861
thingsnotsaid,93,2012-11-16 20:14:31 -0500,1353114871
valuhree,95,2012-11-16 20:14:40 -0500,1353114880
ltho23,90,2012-11-16 20:14:50 -0500,1353114890
BreetahBreet,86,2012-11-16 20:14:59 -0500,1353114899
EKMcD,80,2012-11-16 20:15:09 -0500,1353114909
awild___appears,93,2012-11-16 20:15:19 -0500,1353114919
transluce,96,2012-11-16 20:15:29 -0500,1353114929
grambling,85,2012-11-16 20:15:38 -0500,1353114938
six-degrees,92,2012-11-16 20:15:48 -0500,1353114948
MoxyinaBox,93,2012-11-16 20:15:57 -0500,1353114957
Orli_taco,88,2012-11-16 20:16:07 -0500,1353114967
masticatrix,93,2012-11-16 20:16:17 -0500,1353114977
larahsevy,91,2012-11-16 20:16:26 -0500,1353114986
leahk9,90,2012-11-16 20:16:36 -0500,1353114996
jeliku,90,2012-11-16 20:16:45 -0500,1353115005
heyheynownownow,76,2012-11-16 20:16:55 -0500,1353115015
kateshira,85,2012-11-16 20:17:04 -0500,1353115024
ksheldon,74,2012-11-16 20:17:14 -0500,1353115034
valadamski,93,2012-11-16 20:17:24 -0500,1353115044
wavesanddunes,90,2012-11-16 20:17:34 -0500,1353115054
j_hope,88,2012-11-16 20:17:43 -0500,1353115063
gogirl22,80,2012-11-16 20:17:53 -0500,1353115073
PamHaleN,91,2012-11-16 20:18:02 -0500,1353115082
vickyvar,86,2012-11-16 20:18:12 -0500,1353115092
KMM0605,80,2012-11-16 20:18:21 -0500,1353115101
doctorspacesam,92,2012-11-16 20:18:31 -0500,1353115111
foureyedfuried,95,2012-11-16 20:18:41 -0500,1353115121
KeepUpNow,84,2012-11-16 20:18:51 -0500,1353115131
buffalovee,77,2012-11-16 20:19:00 -0500,1353115140
cricketasaurus,93,2012-11-16 20:19:10 -0500,1353115150
spacehardware,90,2012-11-16 20:19:19 -0500,1353115159
JustSmileAndSee,81,2012-11-16 20:19:28 -0500,1353115168
heycat55,93,2012-11-16 20:19:38 -0500,1353115178
hurlygirl2095,94,2012-11-16 20:19:47 -0500,1353115187
brookelby,85,2012-11-16 20:19:57 -0500,1353115197
teri_saurus,82,2012-11-16 20:20:07 -0500,1353115207
ThreeToTheBeach,72,2012-11-16 20:20:16 -0500,1353115216
jessstein,92,2012-11-16 20:20:26 -0500,1353115226
tony_the_fish,92,2012-11-16 20:20:35 -0500,1353115235
rockcityallston,88,2012-11-16 20:20:45 -0500,1353115245
FloozySuzical88,91,2012-11-16 20:20:54 -0500,1353115254
erinisforlovers,81,2012-11-16 20:21:04 -0500,1353115264
TxakolinaRose,90,2012-11-16 20:21:13 -0500,1353115273
twolfgan,88,2012-11-16 20:21:24 -0500,1353115284
ssleevia,97,2012-11-16 20:21:33 -0500,1353115293
ZombiePanda10,91,2012-11-16 20:21:43 -0500,1353115303
lisam1026,92,2012-11-16 20:21:52 -0500,1353115312
BillyFinch,95,2012-11-16 20:22:02 -0500,1353115322
abbytap,94,2012-11-16 20:22:11 -0500,1353115331
dough-re-mi,89,2012-11-16 20:22:20 -0500,1353115340
jrs05001,81,2012-11-16 20:22:30 -0500,1353115350
Laureasaur,81,2012-11-16 20:22:39 -0500,1353115359
odetosunshinee,78,2012-11-16 20:22:49 -0500,1353115369
elenacarlynn,94,2012-11-16 20:22:59 -0500,1353115379
mdvt,93,2012-11-16 20:23:08 -0500,1353115388
SophyThatsThat,96,2012-11-16 20:23:18 -0500,1353115398
ohheyjrab,89,2012-11-16 20:23:27 -0500,1353115407
retrowench,86,2012-11-16 20:23:37 -0500,1353115417
klc6,95,2012-11-16 20:23:46 -0500,1353115426
_mckenna,74,2012-11-16 20:23:56 -0500,1353115436
albiquirky,93,2012-11-16 20:24:06 -0500,1353115446
bostongrey,80,2012-11-16 20:24:16 -0500,1353115456
_fantastica,82,2012-11-16 20:24:25 -0500,1353115465
jeliku,90,2012-11-16 20:24:35 -0500,1353115475
twolfgan,88,2012-11-16 20:24:44 -0500,1353115484
thatclevershark,84,2012-11-16 20:24:54 -0500,1353115494
fox-confessor,81,2012-11-16 20:25:03 -0500,1353115503
weezley,86,2012-11-16 20:25:13 -0500,1353115513
3_42pm,95,2012-11-16 20:25:23 -0500,1353115523
orangejuice22,85,2012-11-16 20:25:32 -0500,1353115532
greatexperiment,89,2012-11-16 20:25:42 -0500,1353115542
Teensy25,91,2012-11-16 20:25:51 -0500,1353115551
Stephington,95,2012-11-16 20:26:01 -0500,1353115561
Killumineight,91,2012-11-16 20:26:10 -0500,1353115570
verdictless,96,2012-11-16 20:26:20 -0500,1353115580
oksarahw,89,2012-11-16 20:26:29 -0500,1353115589
gable367,86,2012-11-16 20:26:38 -0500,1353115598
vintageviking,77,2012-11-16 20:26:48 -0500,1353115608
Ssssssssssssssh,86,2012-11-16 20:26:58 -0500,1353115618
aboveusonlysky4,78,2012-11-16 20:27:07 -0500,1353115627
HelloNic87,84,2012-11-16 20:27:17 -0500,1353115637
RunningBee,94,2012-11-16 20:27:26 -0500,1353115646
fitsandfevers,88,2012-11-16 20:27:36 -0500,1353115656
smilemecrazy,77,2012-11-16 20:27:45 -0500,1353115665
Meg1386,87,2012-11-16 20:27:55 -0500,1353115675
Not_a_Jellyfish,82,2012-11-16 20:28:05 -0500,1353115685
IamtheWendy,95,2012-11-16 20:28:14 -0500,1353115694
emileigh_taco,82,2012-11-16 20:28:24 -0500,1353115704
